File,Result,Cpu,Mem
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/tracex5_kern.o:kprobe/9,1,0.001757,4200
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/tracex6_kern.o:kprobe/htab_map_get_next_key,1,0.003716,5276
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/tracex6_kern.o:kprobe/htab_map_lookup_elem,1,0.003335,5172
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/tracex7_kern.o:kprobe/open_ctree,1,0.000222,4332
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp1_kern.o:xdp1,1,0.011326,6100
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp2_kern.o:xdp1,1,0.012444,6416
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp2skb_meta_kern.o:xdp_mark,1,0.002002,5108
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp2skb_meta_kern.o:tc_mark,1,0.002406,5284
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_adjust_tail_kern.o:xdp_icmp,1,0.009299,5692
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_fwd_kern.o:xdp_fwd,1,0.103046,6900
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_fwd_kern.o:xdp_fwd_direct,1,0.101305,7032
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_err,1,0.00234,5096
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_map_err,1,0.002829,5252
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect,1,0.002331,5212
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_map,1,0.002369,5216
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_exception,1,0.002165,5200
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_cpumap_enqueue,1,0.003579,5108
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_cpumap_kthread,1,0.003474,5112
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_monitor_kern.o:tracepoint/xdp/xdp_devmap_xmit,1,0.003893,5276
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map0,1,0.004007,5168
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map1_touch_data,1,0.006607,5464
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map2_round_robin,1,0.008202,5788
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map3_proto_separate,1,0.024853,8212
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map4_ddos_filter_pktgen,1,0.03266,9392
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:xdp_cpu_map5_lb_hash_ip_pairs,1,0.026428,7708
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_redirect_err,1,0.002112,5184
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_redirect_map_err,1,0.001949,4476
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_exception,1,0.001941,4344
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_cpumap_enqueue,1,0.003312,5188
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_cpumap_kthread,1,0.002684,5192
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_kern.o:xdp_redirect,1,0.005913,5412
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_kern.o:xdp_redirect_dummy,1,0.0002,4484
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_map_kern.o:xdp_redirect_map,1,0.004673,5164
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_redirect_map_kern.o:xdp_redirect_dummy,1,0.000174,4464
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_router_ipv4_kern.o:xdp_router_ipv4,1,0.027389,6980
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_rxq_info_kern.o:xdp_prog0,1,0.017417,6580
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_sample_pkts_kern.o:xdp_sample,1,0.01018,5288
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdpsock_kern.o:xdp_sock,1,0.003408,5148
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/linux/xdp_tx_iptunnel_kern.o:xdp_tx_iptunnel,1,0.054509,8832
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sockex1_kern.o:socket1,unmarshaling error at 1: bad instruction op 0x30,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sockex2_kern.o:socket2,unmarshaling error at 2: bad instruction op 0x28,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sockex3_kern.o:socket/3,unmarshaling error at 13: bad instruction op 0x48,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sockex3_kern.o:socket/4,unmarshaling error at 13: bad instruction op 0x50,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sockex3_kern.o:socket/1,unmarshaling error at 4: bad instruction op 0x48,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sockex3_kern.o:socket/2,unmarshaling error at 2: bad instruction op 0x40,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sockex3_kern.o:socket/0,unmarshaling error at 1: bad instruction op 0x28,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sock_flags_kern.o:cgroup/sock1,1,0.019546,5844
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/sock_flags_kern.o:cgroup/sock2,1,0.009569,5568
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/trace_output_kern.o:kprobe/__x64_sys_write,1,0.001982,4244
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex1_kern.o:kprobe/__netif_receive_skb_core,1,0.008871,4776
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex2_kern.o:kprobe/kfree_skb,1,0.004225,5284
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex2_kern.o:kprobe/__x64_sys_write,1,0.011312,6424
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex3_kern.o:kprobe/blk_mq_start_request,1,0.001793,5236
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex3_kern.o:kprobe/blk_account_io_done,1,0.015777,6784
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex4_kern.o:kprobe/kmem_cache_free,1,0.00108,4264
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex4_kern.o:kretprobe/kmem_cache_alloc_node,1,0.004528,5200
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex6_kern.o:kprobe/htab_map_get_next_key,1,0.00375,5140
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex6_kern.o:kprobe/htab_map_lookup_elem,1,0.003488,5356
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/new_linux/tracex7_kern.o:kprobe/open_ctree,1,0.000254,4352
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-32,unmarshaling error at 284: bad instruction op 0x50,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-33,1,1.08765,14064
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-0,1,0.005507,5056
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-1,1,0.390128,7100
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-3,unmarshaling error at 364: bad instruction op 0x30,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-4,1,0.361496,7028
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-5,1,0.314748,6884
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-7,1,0.236259,6568
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-8,1,0.499019,7780
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-11,1,0.317653,7668
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-13,1,0.386495,7068
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-12,1,0.000186,4228
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-2,1,1.54549,9612
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:xdp,1,0.00283,4172
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:af_xdp,1,0.00018,4444
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:tail-35,1,0.336209,7860
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:ingress,1,0.009473,5104
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:egress,1,0.011207,5116
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/ovs/datapath.o:downcall,1,0.026605,5724
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/napi_monitor_kern.o:tracepoint/napi/napi_poll,1,0.006689,5600
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/napi_monitor_kern.o:tracepoint/irq/softirq_entry,1,0.002355,5256
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/napi_monitor_kern.o:tracepoint/irq/softirq_exit,1,0.002202,5064
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/napi_monitor_kern.o:tracepoint/irq/softirq_raise,1,0.00244,5208
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/tc_bench01_redirect_kern.o:ingress_redirect,1,0.005448,5676
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_bench01_mem_access_cost_kern.o:xdp_bench01,1,0.011109,6016
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_bench02_drop_pattern_kern.o:xdp_bench02,1,0.027048,7812
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_ddos01_blacklist_kern.o:.text,0,0.004927,5492
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_ddos01_blacklist_kern.o:xdp_prog,1,0.025388,8012
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_err,1,0.002863,4968
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_map_err,1,0.002287,5252
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect,1,0.002269,5088
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_monitor_kern.o:tracepoint/xdp/xdp_redirect_map,1,0.002327,5092
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map0,1,0.004186,5164
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map1_touch_data,1,0.00599,5480
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map2_round_robin,1,0.008416,5424
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map3_proto_separate,1,0.021926,7432
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map4_ddos_filter_pktgen,1,0.028031,8640
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:xdp_cpu_map5_ip_l3_flow_hash,1,0.026126,7024
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_redirect_err,1,0.002079,5064
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_redirect_map_err,1,0.001947,5228
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_exception,1,0.001898,4444
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_cpumap_enqueue,1,0.003469,5212
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_cpu_kern.o:tracepoint/xdp/xdp_cpumap_kthread,1,0.003313,5268
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_err_kern.o:xdp_redirect_map,1,0.003182,5184
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_err_kern.o:xdp_redirect_dummy,1,0.000169,4328
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_redirect_err_kern.o:xdp_redirect_map_rr,1,0.003788,5196
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_tcpdump_kern.o:xdp_tcpdump_to_perf_ring,1,0.003088,5032
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_ttl_kern.o:xdp_ttl,1,0.007213,5612
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:xdp_drop_vlan_4011,1,0.003109,5156
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:xdp_vlan_change,1,0.003084,5192
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:xdp_vlan_remove_outer,1,0.00323,5088
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:xdp_vlan_remove_outer2,1,0.002603,5112
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/prototype-kernel/xdp_vlan01_kern.o:tc_vlan_push,1,0.000293,4420
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/suricata/bypass_filter.o:filter,unmarshaling error at 11: bad instruction op 0x50,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/suricata/filter.o:filter,1,0.000551,4452
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/suricata/lb.o:loadbalancer,unmarshaling error at 9: bad instruction op 0x40,,
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/suricata/vlan_filter.o:filter,1,0.000809,4324
/home/hamza/Desktop/ebpf-project/ebpf-verifier/ebpf-samples/suricata/xdp_filter.o:xdp,1,0.083334,10076
